0,0.35288905914431384
1,0.43857945565805473
2,0.3534412618145669
3,0.42078387274321305
4,0.3284146011595937
5,0.5023285006093562
6,0.39127827318656944
7,0.3651551325835638
8,0.4218749197438901
9,0.3854041041398331
10,0.5037998401219264
11,0.3980882094524902
12,0.38398144133802753
13,0.46696542337399033
14,0.3612127374363081
15,0.342714247122453
16,0.4005372210534147
17,0.35979957118452854
18,0.3323696428226454
19,0.44383342705934253
20,0.427376961981511
21,0.4891907128486488
22,0.34638800272037973
23,0.5499549863989314
24,0.33586340372270623
25,0.40701962829769606
26,0.300594183430403
27,0.39868781366826683
28,0.3435099641870434
29,0.45846995768810633
30,0.49409557839755325
31,0.27201851164182744
32,0.5199184423556041
33,0.42984901682652593
34,0.5117765705242087
35,0.33475171703046613
36,0.4396269725716796
37,0.38186448732596334
38,0.40843650565125167
39,0.3586103394401185
40,0.482619263394664
41,0.546476512189326
42,0.41413465569111
43,0.34874402572761637
44,0.45333597488252037
45,0.3860671201117734
46,0.3981251491903628
47,0.466551042696718
48,0.38114849980435184
49,0.3472056508373652
50,0.48063834782050774
51,0.41189315910199714
52,0.4289820508007073
53,0.20266900376680388
54,0.4118579177435335
55,0.45893286091278374
56,0.4904534346448185
57,0.4347855004481841
58,0.5293117936461799
59,0.6831304638239674
60,0.3728148088975921
61,0.4312069940052794
62,0.2733473614593461
63,0.39171476405055733
64,0.47538493415309513
65,0.3211600273270973
66,0.5793465083282294
67,0.3721104749385746
68,0.40650505678451737
69,0.30142163679292666
70,0.37648771571924167
71,0.4342674436308781
72,0.4182459759272278
73,0.4239823892518726
74,0.4842440212858727
75,0.38567707303647175
76,0.5183958766558517
77,0.4413309417180938
78,0.4207589035590035
79,0.42664133870925525
80,0.40074838685476993
81,0.40493042354592423
82,0.4303037833704832
83,0.47073047418252106
84,0.3748979815155211
85,0.32668407789893134
86,0.3694828862068963
87,0.3802775977413308
88,0.45771099515172603
89,0.3491562280073364
90,0.3712209972902577
91,0.46806021870112946
92,0.2892967137515271
93,0.374293026295928
94,0.5062071882586143
95,0.3624855330825144
96,0.35169306359972824
97,0.3440609314958505
98,0.35324312837974015
99,0.38696521650983323
100,0.5421316541824263
101,0.3691958455004624
102,0.483926924464804
103,0.4254480488132822
104,0.4105847755708115
105,0.37670520222666676
106,0.36383920168720985
107,0.4504825094142449
108,0.5137124616701305
109,0.4480228793765285
110,0.30012637964400984
111,0.4538924713237449
112,0.45413492001448835
113,0.34154602473776013
114,0.40033553417754525
115,0.4089781206183424
116,0.33304759991389254
117,0.4789158931717441
118,0.41540356618317426
119,0.39600113467094306
120,0.5318059387638067
121,0.4266442684925784
122,0.5416128282379953
123,0.49276677947851205
124,0.39565836868945
125,0.4763007074268806
126,0.40580304586665994
127,0.2938195664315565
128,0.3784753308590775
129,0.3468715124464377
130,0.40222975503765307
131,0.4206023344993734
132,0.6061739637110106
133,0.44622782144130485
134,0.37513720818913115
135,0.33553958510126525
136,0.3631036036666969
137,0.3079262189630828
138,0.4780191104848932
139,0.4398033343505852
140,0.3258128308189087
141,0.37819924676980854
142,0.42384914906205107
143,0.4427750476981438
144,0.4677617820042294
145,0.5824824291245344
146,0.3988000853408599
147,0.4462322974441742
148,0.4450925450841545
149,0.3182498257807797
150,0.4464714049812186
151,0.42232043587419055
152,0.4271054980530606
153,0.3968715777795556
154,0.5159981226746841
155,0.33344352190274557
156,0.33401111797444
157,0.489612620873545
158,0.40607522512439026
159,0.5057999636423209
160,0.4846944224233101
161,0.43840645518954424
162,0.36142696532005536
163,0.3073658944001719
164,0.28842474751520897
165,0.5412868727563219
166,0.4376867971618613
167,0.5148537511821767
168,0.3631791624357976
169,0.36144331279093883
170,0.4828034183603008
171,0.42241382849993997
172,0.46539941704260573
173,0.3935390573690186
174,0.3136933840291644
175,0.3422960224320644
176,0.49707769933194723
177,0.4449588540372571
178,0.5002910603701517
179,0.4509661744297398
180,0.4763416042637408
181,0.2725608513318366
182,0.48114976610620935
183,0.4698296156786232
184,0.5088568555437879
185,0.4948853499724052
186,0.3895590717222985
187,0.37548717374826945
188,0.4365598369017531
189,0.4351533721170467
190,0.49146074772101994
191,0.49706339062270516
192,0.5521001620577539
193,0.3678916836768036
194,0.42168401011604706
195,0.4391098923382547
196,0.27003946801709616
197,0.4432372796867401
198,0.5284560574634687
199,0.4254893444445655
200,0.4219025222986744
201,0.519479573039258
202,0.4410785606539348
203,0.28193834493728115
204,0.3961767691431644
205,0.4631137862516663
206,0.4926018043005496
207,0.42797852233680667
208,0.3010591297738904
209,0.4102798913077489
210,0.5088679097588178
211,0.3563257455186577
212,0.3689963512452536
213,0.5584976771323659
214,0.21176625200725124
215,0.4430892195086757
216,0.3504215215046419
217,0.38184514847485673
218,0.3128010777523227
219,0.2590128362707153
220,0.572214493038689
221,0.4998460878911597
222,0.37660392975011053
223,0.5682165372593845
224,0.4004521718716569
225,0.45066430505052635
226,0.430315374365723
227,0.3740724596189428
228,0.49860417751582775
229,0.3505648353845525
230,0.5183779836386078
231,0.44722560471385187
232,0.4205391450541396
233,0.4040600170179732
